Term,p-value,statistics
REACTOME_NICOTINAMIDE_SALVAGING,0.8470503575635269,0.03720397064355246
REACTOME_NICOTINATE_METABOLISM,0.614075776334466,0.2542823186212219
REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE,0.05731174030842642,3.6135186617712285
REACTOME_NOD1_2_SIGNALING_PATHWAY,0.5185255526971837,0.4168250428029198
REACTOME_NONCANONICAL_ACTIVATION_OF_NOTCH3,0.4743613658528031,0.51179842613875
REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ_,0.1199905164371582,2.4174447137926034
REACTOME_NONSENSE_MEDIATED_DECAY_NMD_,0.347002677034543,0.8843879066517611
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,0.6449124143743663,0.21237477344382358
REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE,0.2298840281535483,1.4415787934132822
REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION,0.19345987461510067,1.6910707976443824
REACTOME_NOTCH2_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS,0.4179410126888742,0.6560976409242913
REACTOME_NOTCH2_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION,0.8487017091455964,0.03639518190287283
REACTOME_NOTCH3_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS,0.0866285938276208,2.935933097718644
REACTOME_NOTCH3_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION,0.6588580045115586,0.19491377989621472
REACTOME_NOTCH4_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS,0.7693621749232221,0.08597169440476317
REACTOME_NOTCH4_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION,0.631786912989782,0.22964536061896637
REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY,0.3506081257803477,0.8712549276589291
REACTOME_NR1H2_AND_NR1H3_MEDIATED_SIGNALING,0.6384819353489921,0.2207330532795464
REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_LINKED_TO_LIPOGENESIS,0.19087856237399023,1.7108234850970423
REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_TO_CONTROL_BILE_ACID_HOMEOSTASIS,0.12125704541687969,2.4010086448050587
REACTOME_NR1H3_NR1H2_REGULATE_GENE_EXPRESSION_LINKED_TO_CHOLESTEROL_TRANSPORT_AND_EFFLUX,0.7072929489119834,0.1409959045737144
REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK,0.41695528391321235,0.658880962057413
REACTOME_NRCAM_INTERACTIONS,0.7794590356600781,0.07841348159238962
REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS,0.001467440008946626,10.119057749722435
REACTOME_NS1_MEDIATED_EFFECTS_ON_HOST_PATHWAYS,0.9460525052707386,0.004578519264120556
REACTOME_NUCLEAR_ENVELOPE_BREAKDOWN,0.6252530745781848,0.23855313606077838
REACTOME_NUCLEAR_ENVELOPE_NE_REASSEMBLY,0.2231562446020671,1.483958238629749
REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION_,0.6060347766517364,0.26598957381744864
REACTOME_NUCLEAR_IMPORT_OF_REV_PROTEIN,0.8794384377839052,0.02300716644518769
REACTOME_NUCLEAR_PORE_COMPLEX_NPC_DISASSEMBLY,0.8221832143276002,0.05050710314730296
REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY,0.15190413760811497,2.053024747442129
REACTOME_NUCLEAR_SIGNALING_BY_ERBB4,0.2543335830809857,1.2993412710297323
REACTOME_NUCLEOBASE_BIOSYNTHESIS,0.7840548224475071,0.07509725107151459
REACTOME_NUCLEOBASE_CATABOLISM,0.3351054537242354,0.929067108510259
REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS,0.9422646189232146,0.005245211528179958
REACTOME_NUCLEOTIDE_EXCISION_REPAIR,0.9269402190736785,0.008408007879056116
REACTOME_NUCLEOTIDE_LIKE_PURINERGIC_RECEPTORS,0.40769943556054544,0.6854993934787716
REACTOME_NUCLEOTIDE_SALVAGE,0.20742829298485116,1.5892851687850065
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION,0.016489043692898747,5.749958772482966
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI,0.9704672746238576,0.0013706460981242072
REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE,0.7255671114277769,0.12322087293682338
REACTOME_OAS_ANTIVIRAL_RESPONSE,0.15892206175889462,1.9844531494071276
REACTOME_OLFACTORY_SIGNALING_PATHWAY,0.33943697905271863,0.9125566274280621
REACTOME_ONCOGENE_INDUCED_SENESCENCE,0.7461763284758507,0.10477215004463268
REACTOME_ONCOGENIC_MAPK_SIGNALING,0.7698164224208348,0.0856235570752938
REACTOME_OPIOID_SIGNALLING,0.0006908799959742432,11.513622761937613
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN,0.2444770279125776,1.35459148724822
REACTOME_OREXIN_AND_NEUROPEPTIDES_FF_AND_QRFP_BIND_TO_THEIR_RESPECTIVE_RECEPTORS,0.42116333494778324,0.6470667896903242
REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE,0.026132313381442986,4.947242768049861
REACTOME_ORGANIC_ANION_TRANSPORTERS,0.35727885617335076,0.8474354293044101
REACTOME_ORGANIC_CATION_ANION_ZWITTERION_TRANSPORT,0.08680998222655953,2.9325554797810307
REACTOME_ORGANIC_CATION_TRANSPORT,0.18881798208256503,1.7268164137546982
REACTOME_OTHER_INTERLEUKIN_SIGNALING,0.6910315474762667,0.15797092632871737
REACTOME_OTHER_SEMAPHORIN_INTERACTIONS,0.5921825257832942,0.2869487266606334
REACTOME_OVARIAN_TUMOR_DOMAIN_PROTEASES,0.8196730461034194,0.05196827814998904
REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE,0.07770841729751862,3.1121898167235713
REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS,0.0036375016893762132,8.456454843108709
REACTOME_O_LINKED_GLYCOSYLATION,0.08160872384741591,3.03256869292139
REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS,0.16014088139229843,1.9728952612408581
REACTOME_P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS,0.9427084476038424,0.005164740111612462
REACTOME_P2Y_RECEPTORS,0.25164381535212155,1.3141546140522167
REACTOME_P38MAPK_EVENTS,0.8199973538285276,0.0517782652888331
REACTOME_P75NTR_NEGATIVELY_REGULATES_CELL_CYCLE_VIA_SC1,0.005312923467045018,7.769721676050926
REACTOME_P75NTR_RECRUITS_SIGNALLING_COMPLEXES,0.6361589543011792,0.2238009075492644
REACTOME_P75NTR_REGULATES_AXONOGENESIS,0.4646499175469182,0.5346703999427775
REACTOME_P75NTR_SIGNALS_VIA_NF_KB,0.03474137692831,4.457841222811873
REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING,0.5850984837674803,0.2980642990797799
REACTOME_PARASITE_INFECTION,0.856524190392046,0.03268881169873653
REACTOME_PASSIVE_TRANSPORT_BY_AQUAPORINS,0.40802339678187205,0.6845527466357019
REACTOME_PCNA_DEPENDENT_LONG_PATCH_BASE_EXCISION_REPAIR,0.34916582440510835,0.8764864399643687
REACTOME_PCP_CE_PATHWAY,0.2896966385913638,1.1210306405322998
REACTOME_PD_1_SIGNALING,0.23908817914711145,1.3859621615594304
REACTOME_PECAM1_INTERACTIONS,0.8290863688466493,0.04660135978406906
REACTOME_PENTOSE_PHOSPHATE_PATHWAY,0.6865703185785241,0.1628233497174831
REACTOME_PEPTIDE_HORMONE_BIOSYNTHESIS,0.11241921343986977,2.5198789589958857
REACTOME_PEPTIDE_HORMONE_METABOLISM,0.001650430075209128,9.902626983411366
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS,0.5449852760623117,0.366377894969358
REACTOME_PERK_REGULATES_GENE_EXPRESSION,0.9467893798811695,0.0044541119129384585
REACTOME_PEROXISOMAL_LIPID_METABOLISM,0.8406463723492393,0.04042784224201223
REACTOME_PEROXISOMAL_PROTEIN_IMPORT,0.05975884958688113,3.5440646853850715
REACTOME_PEXOPHAGY,0.6989149830192005,0.1496030540118364
REACTOME_PHASE_0_RAPID_DEPOLARISATION,0.029581755250720477,4.733434682978939
REACTOME_PHASE_1_INACTIVATION_OF_FAST_NA_CHANNELS,0.02149171152343193,5.28647243223762
REACTOME_PHASE_2_PLATEAU_PHASE,0.200133620201317,1.6413990554367188
REACTOME_PHASE_3_RAPID_REPOLARISATION,0.14781668201088244,2.0946383841103318
REACTOME_PHASE_4_RESTING_MEMBRANE_POTENTIAL,0.04765345820769056,3.9221655557742805
REACTOME_PHASE_II_CONJUGATION_OF_COMPOUNDS,0.3271875283024686,0.9599974180861169
REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS,0.8219643232981848,0.05063364876753232
REACTOME_PHENYLALANINE_AND_TYROSINE_METABOLISM,0.3657681410991388,0.8179912204805171
REACTOME_PHENYLALANINE_METABOLISM,0.8669419679844708,0.028071018255878846
REACTOME_PHOSPHATE_BOND_HYDROLYSIS_BY_NTPDASE_PROTEINS,0.8021381697169627,0.0627907748335509
REACTOME_PHOSPHATE_BOND_HYDROLYSIS_BY_NUDT_PROTEINS,0.5497299939353701,0.35780109582554176
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR2,0.2679135310225962,1.2273986745975434
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR4,0.21238418132825046,1.5550995774632839
REACTOME_PHOSPHOLIPID_METABOLISM,0.9570134046334271,0.002905403762694339
REACTOME_PHOSPHORYLATION_OF_EMI1,0.6394062990735448,0.21951947417471773
REACTOME_PHOSPHORYLATION_OF_THE_APC_C,0.4438524797340663,0.5863025300213115
REACTOME_PHOSPHORYLATION_SITE_MUTANTS_OF_CTNNB1_ARE_NOT_TARGETED_TO_THE_PROTEASOME_BY_THE_DESTRUCTION_COMPLEX,0.704066549949717,0.14427600853534484
REACTOME_PHYSIOLOGICAL_FACTORS,0.3636298686086573,0.8253180444952708
REACTOME_PI3K_AKT_ACTIVATION,0.26199855955595486,1.2581658306296148
REACTOME_PI3K_AKT_SIGNALING_IN_CANCER,0.6909205693350691,0.1580906042778438
REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING,0.034310055962953875,4.479186125074029
REACTOME_PI3K_EVENTS_IN_ERBB4_SIGNALING,0.22028430248286332,1.5025181963317324
REACTOME_PI5P_REGULATES_TP53_ACETYLATION,0.25096663869671254,1.3179147071644175
REACTOME_PINK1_PRKN_MEDIATED_MITOPHAGY,0.8042541815823161,0.061427242906354505
REACTOME_PIWI_INTERACTING_RNA_PIRNA_BIOGENESIS,0.9057942835556066,0.014005544850007998
REACTOME_PI_3K_CASCADE_FGFR1,0.019689949776114674,5.439176569038164
REACTOME_PI_3K_CASCADE_FGFR2,0.07208776844713677,3.234830368312428
REACTOME_PI_3K_CASCADE_FGFR3,0.00792617015905769,7.050080219992319
REACTOME_PI_3K_CASCADE_FGFR4,0.002257813601051144,9.327165307101053
REACTOME_PI_METABOLISM,0.5601114025566949,0.3395113729682736
REACTOME_PKA_ACTIVATION_IN_GLUCAGON_SIGNALLING,0.0022507795711793196,9.332883046407991
REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB,0.0018735299518737084,9.669493127853663
REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES,0.19379681079605557,1.6885152255764226
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY,0.8273280635398543,0.04758056250967985
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE,0.6160342596035435,0.2514808937383858
REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE,0.507531158076233,0.439153810297888
REACTOME_PLASMA_LIPOPROTEIN_REMODELING,0.7941535449264591,0.06807969046173837
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION,0.6220629340237778,0.24297875003326905
REACTOME_PLATELET_ADHESION_TO_EXPOSED_COLLAGEN,0.6076607056219883,0.26359547540595774
REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION_,0.4302023318540492,0.6222771705475737
REACTOME_PLATELET_CALCIUM_HOMEOSTASIS,0.5133785702978587,0.4271746513007265
REACTOME_PLATELET_HOMEOSTASIS,0.16328162137939056,1.9435682586180407
REACTOME_PLATELET_SENSITIZATION_BY_LDL,0.9444948239902573,0.004847170746702919
REACTOME_POLB_DEPENDENT_LONG_PATCH_BASE_EXCISION_REPAIR,0.09384177534393465,2.807204456404255
REACTOME_POLO_LIKE_KINASE_MEDIATED_EVENTS,0.6673421543669396,0.1847268330232804
REACTOME_POLYMERASE_SWITCHING,0.5421482582903452,0.3715726985298469
REACTOME_POLYMERASE_SWITCHING_ON_THE_C_STRAND_OF_THE_TELOMERE,0.7078939650880728,0.14038963920902298
REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,0.1984109336635404,1.6540327954193288
REACTOME_POSTMITOTIC_NUCLEAR_PORE_COMPLEX_NPC_REFORMATION,0.93941133994413,0.005777482346940583
REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY,0.0033207994513653675,8.622257971366441
REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS,0.2962371935965148,1.0910567148551837
REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,0.010947203068190347,6.473867772063264
REACTOME_POTASSIUM_CHANNELS,0.0007591662548746965,11.3384998321382
REACTOME_POTENTIAL_THERAPEUTICS_FOR_SARS,0.6861906201595342,0.16324028314558264
REACTOME_POU5F1_OCT4_SOX2_NANOG_ACTIVATE_GENES_RELATED_TO_PROLIFERATION,0.36460992327519826,0.8219524838214491
REACTOME_POU5F1_OCT4_SOX2_NANOG_REPRESS_GENES_RELATED_TO_DIFFERENTIATION,0.9248321483846622,0.00890168123640591
REACTOME_PP2A_MEDIATED_DEPHOSPHORYLATION_OF_KEY_METABOLIC_FACTORS,0.7885545808941632,0.07192482459230914
REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA,0.20940444442228953,1.5755389452708957
REACTOME_PREGNENOLONE_BIOSYNTHESIS,0.12247949281216859,2.385324046509792
REACTOME_PRESYNAPTIC_DEPOLARIZATION_AND_CALCIUM_CHANNEL_OPENING,0.07359042711990967,3.2010629331714644
REACTOME_PRESYNAPTIC_FUNCTION_OF_KAINATE_RECEPTORS,0.2433503805036648,1.361080088649762
REACTOME_PREVENTION_OF_PHAGOSOMAL_LYSOSOMAL_FUSION,0.917565079388695,0.010712529117038426
REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING,0.015037032587888008,5.912123798570388
REACTOME_PRE_NOTCH_PROCESSING_IN_GOLGI,0.8387365023901723,0.041416282584454504
REACTOME_PROCESSING_AND_ACTIVATION_OF_SUMO,0.9851799578873562,0.0003450394087351732
REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA,0.4871425957873906,0.48283140984352335
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,0.8741594701446775,0.02508338115308798
REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS,0.4190495455258749,0.6529792052100891
REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS,0.3020445155030192,1.0651456193867515
REACTOME_PROCESSING_OF_SMDT1,0.8047568567715067,0.06110566055978735
REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_C_STRAND_OF_THE_TELOMERE,0.6281931671710845,0.23451892979707561
REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_LAGGING_STRAND,0.3578482189600589,0.845430607541199
REACTOME_PROGRAMMED_CELL_DEATH,0.5966531584625708,0.28007332881622654
REACTOME_PROLACTIN_RECEPTOR_SIGNALING,0.2076058873687142,1.5880434899283196
REACTOME_PROLONGED_ERK_ACTIVATION_EVENTS,0.009790560417376885,6.67261190821685
REACTOME_PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR,0.10284842627924852,2.6608087853730433
REACTOME_PROSTANOID_LIGAND_RECEPTORS,0.025189185528620827,5.010832894810985
REACTOME_PROTEIN_FOLDING,0.11127576619633818,2.5360085412327638
REACTOME_PROTEIN_LOCALIZATION,0.363260315735206,0.8265903696760051
REACTOME_PROTEIN_METHYLATION,0.23545107805974522,1.4076248744045365
REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES,0.027556522582947142,4.8556003215925685
REACTOME_PROTEIN_UBIQUITINATION,0.13096077551353869,2.281078527345697
REACTOME_PTEN_REGULATION,0.31762917578383576,0.9986838977245934
REACTOME_PTK6_PROMOTES_HIF1A_STABILIZATION,0.9112997048525099,0.012409806927137884
REACTOME_PTK6_REGULATES_CELL_CYCLE,0.2010299670658931,1.6348759018778143
REACTOME_PTK6_REGULATES_RHO_GTPASES_RAS_GTPASE_AND_MAP_KINASES,0.8830840442736849,0.021626873754207764
REACTOME_PTK6_REGULATES_RTKS_AND_THEIR_EFFECTORS_AKT1_AND_DOK1,0.5922770409008713,0.2868022622337204
REACTOME_PURINERGIC_SIGNALING_IN_LEISHMANIASIS_INFECTION,0.24875807845732537,1.3302650057906462
REACTOME_PURINE_CATABOLISM,0.010440679050029522,6.558116973409634
REACTOME_PURINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHESIS,0.833906486513565,0.0439715855753353
REACTOME_PURINE_SALVAGE,0.15483540600236798,2.0239549564175117
REACTOME_PYRIMIDINE_CATABOLISM,0.7764507726757621,0.08062606531697533
REACTOME_PYRIMIDINE_SALVAGE,0.29409294395282715,1.1007893330432577
REACTOME_PYRUVATE_METABOLISM,0.8990938060260412,0.016079806731568357
REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE,0.46499648723938725,0.5338409938923714
REACTOME_RAB_GEFS_EXCHANGE_GTP_FOR_GDP_ON_RABS,0.4737080680971898,0.513313283075184
REACTOME_RAB_GERANYLGERANYLATION,0.8843021991764988,0.02117537990318738
REACTOME_RAB_REGULATION_OF_TRAFFICKING,0.3181746446048202,0.9964351205248569
REACTOME_RAF_ACTIVATION,0.24620343443094345,1.3447192278191948
REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION,0.2814796738472491,1.1599318535782015
REACTOME_RAP1_SIGNALLING,0.0938707442112111,2.8067093913500396
REACTOME_RAS_ACTIVATION_UPON_CA2_INFLUX_THROUGH_NMDA_RECEPTOR,0.0019729682624966298,9.574516308955387
REACTOME_RAS_PROCESSING,0.34620055886598977,0.8873348599259171
REACTOME_RAS_SIGNALING_DOWNSTREAM_OF_NF1_LOSS_OF_FUNCTION_VARIANTS,0.14757857065506794,2.097102520107911
REACTOME_RA_BIOSYNTHESIS_PATHWAY,0.8982132729621692,0.016363206482414242
REACTOME_REACTIONS_SPECIFIC_TO_THE_COMPLEX_N_GLYCAN_SYNTHESIS_PATHWAY,0.6724507024353443,0.17874881363160616
REACTOME_RECEPTOR_MEDIATED_MITOPHAGY,0.66320477971985,0.18965396002349855
REACTOME_RECEPTOR_TYPE_TYROSINE_PROTEIN_PHOSPHATASES,0.1476540831588514,2.096320580396982
REACTOME_RECOGNITION_AND_ASSOCIATION_OF_DNA_GLYCOSYLASE_WITH_SITE_CONTAINING_AN_AFFECTED_PURINE,0.0980519653726527,2.7369464959090912
REACTOME_RECOGNITION_OF_DNA_DAMAGE_BY_PCNA_CONTAINING_REPLICATION_COMPLEX,0.8109731254929562,0.05720268292375005
REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES,0.8035840092489174,0.061857373807906374
REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES,0.1166581885684322,2.4616229738697104
REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS,0.6780385217944329,0.1723422370667071
REACTOME_RECYCLING_OF_EIF2_GDP,0.0006059018651009402,11.757757320206302
REACTOME_RECYCLING_PATHWAY_OF_L1,0.06364001462754165,3.439887793913787
REACTOME_REDUCTION_OF_CYTOSOLIC_CA_LEVELS,0.28010336755656867,1.166588280424736
REACTOME_REGULATED_PROTEOLYSIS_OF_P75NTR,0.07839667385876722,3.097831138467769
REACTOME_REGULATION_BY_C_FLIP,0.5668776416696717,0.3279348826805223
REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT,0.18940157851388403,1.7222663395834272
REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF_,0.28768485089470636,1.1304243100462048
REACTOME_REGULATION_OF_COMMISSURAL_AXON_PATHFINDING_BY_SLIT_AND_ROBO,0.013158092441059687,6.147729463011174
REACTOME_REGULATION_OF_CYTOSKELETAL_REMODELING_AND_CELL_SPREADING_BY_IPP_COMPLEX_COMPONENTS,0.9036624520654041,0.014649734338934767
REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,0.3605889206026571,0.8358411455073804
REACTOME_REGULATION_OF_FOXO_TRANSCRIPTIONAL_ACTIVITY_BY_ACETYLATION,0.12549740557579098,2.3473348087402304
REACTOME_REGULATION_OF_FZD_BY_UBIQUITINATION,0.584820574033325,0.2985059521430999
REACTOME_REGULATION_OF_GENE_EXPRESSION_BY_HYPOXIA_INDUCIBLE_FACTOR,0.5514651592972895,0.35469892551869153
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS,0.49961078932183034,0.4557630796742722
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_EARLY_PANCREATIC_PRECURSOR_CELLS,0.9707363223211009,0.0013457751038197967
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_LATE_STAGE_BRANCHING_MORPHOGENESIS_PANCREATIC_BUD_PRECURSOR_CELLS,0.14418747609820534,2.1326905007352073
REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN,0.5979526450584463,0.27809485279044466
REACTOME_REGULATION_OF_GLYCOLYSIS_BY_FRUCTOSE_2_6_BISPHOSPHATE_METABOLISM,0.3084686001228558,1.0372213240780928
REACTOME_REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE,0.8775931138334261,0.02372249333391953
REACTOME_REGULATION_OF_IFNA_SIGNALING,0.07046076113411806,3.272253774264662
REACTOME_REGULATION_OF_IFNG_SIGNALING,0.09598996651651943,2.7709368326144648
REACTOME_REGULATION_OF_INNATE_IMMUNE_RESPONSES_TO_CYTOSOLIC_DNA,0.0042209269939343695,8.186242019206531
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS_,0.09693288317631568,2.7552958663752727
REACTOME_REGULATION_OF_INSULIN_SECRETION,0.05313962498582502,3.739522628455903
REACTOME_REGULATION_OF_KIT_SIGNALING,0.10008119912592144,2.704249027781149
REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PPARALPHA,0.9003548951805993,0.015678305033161654
REACTOME_REGULATION_OF_LOCALIZATION_OF_FOXO_TRANSCRIPTION_FACTORS,0.0962436609412124,2.766712179996264
REACTOME_REGULATION_OF_MECP2_EXPRESSION_AND_ACTIVITY,0.21878014061226642,1.512354639200195
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS,0.19612947137969533,1.6709639475479179
REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION,0.5351389994149592,0.3846237748813142
REACTOME_REGULATION_OF_PTEN_GENE_TRANSCRIPTION,0.4896456436920773,0.4773048675650879
REACTOME_REGULATION_OF_PTEN_LOCALIZATION,0.6998538582911094,0.14862393553604697
REACTOME_REGULATION_OF_PTEN_MRNA_TRANSLATION,0.800150547491891,0.06408607238096443
REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY,0.8101400887181911,0.05771780961074732
REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX,0.30957959423455594,1.0324684921642373
REACTOME_REGULATION_OF_RAS_BY_GAPS,0.8939983952753839,0.017754643824732543
REACTOME_REGULATION_OF_RUNX1_EXPRESSION_AND_ACTIVITY,0.7602086179453529,0.0931512194175898
REACTOME_REGULATION_OF_RUNX2_EXPRESSION_AND_ACTIVITY,0.8236286667253134,0.04967562947672306
REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY,0.6439691138531094,0.21358860666474833
REACTOME_REGULATION_OF_SIGNALING_BY_CBL,0.904241670911633,0.014473254309990857
REACTOME_REGULATION_OF_SIGNALING_BY_NODAL,0.002053121025731639,9.501427529578532
REACTOME_REGULATION_OF_TLR_BY_ENDOGENOUS_LIGAND,0.25317905503073124,1.3056758839425904
REACTOME_REGULATION_OF_TNFR1_SIGNALING,0.16389948045478112,1.9378747121080644
REACTOME_REGULATION_OF_TP53_ACTIVITY,0.5101838936908196,0.4336899186943912
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ACETYLATION,0.6115317863065353,0.25795037180893426
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ASSOCIATION_WITH_CO_FACTORS,0.5205843095484057,0.41273553836974963
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_METHYLATION,0.9164662743342546,0.011001071340137199
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION,0.9711767484007859,0.0013055538936154608
REACTOME_REGULATION_OF_TP53_EXPRESSION_AND_DEGRADATION,0.10128372885790261,2.685212259291101
REACTOME_RELEASE_OF_HH_NP_FROM_THE_SECRETING_CELL,0.9448606805664843,0.004783380451974556
REACTOME_REMOVAL_OF_AMINOTERMINAL_PROPEPTIDES_FROM_GAMMA_CARBOXYLATED_PROTEINS,0.6385598870330647,0.22063055439472107
REACTOME_REMOVAL_OF_THE_FLAP_INTERMEDIATE_FROM_THE_C_STRAND,0.5200697550425276,0.41375497495582736
REACTOME_REPRESSION_OF_WNT_TARGET_GENES,0.073799131890062,3.1964315445656952
REACTOME_REPRODUCTION,0.028192647669599984,4.816248122994916
REACTOME_RESOLUTION_OF_ABASIC_SITES_AP_SITES_,0.5686045027135278,0.32502304219313966
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY,0.7487060729578378,0.10262154534348142
REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES,0.9160829422630719,0.011102645085775758
REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES_THROUGH_SYNTHESIS_DEPENDENT_STRAND_ANNEALING_SDSA_,0.7847891237122203,0.0745745313463884
REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION,0.3079109299410873,1.039615428438889
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT,0.621238789469525,0.24413028798733225
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS_,0.43710731591465146,0.6038645410299365
